[2026-05-11T21:26:55.839Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → 200 (42ms, 15542B)
[2026-05-11T21:26:55.839Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12237.png → 200 (42ms, 30389B)
[2026-05-11T21:26:55.839Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12240.png → 200 (42ms, 28214B)
[2026-05-11T21:27:37.137Z] GET http://localhost:3002/barberias/barcelona?_rsc=p6s05 → 200 (16ms, ?B)
[2026-05-11T21:27:37.435Z] GET http://localhost:3002/_next/static/chunks/app/barberias/%5Bcity%5D/page-0562ef5116ab2647.js → 200 (?ms, 157B)
[2026-05-11T21:27:37.571Z] GET https://c.basemaps.cartocdn.com/light_all/7/62/48.png → 200 (5ms, 19987B)
[2026-05-11T21:27:37.572Z] GET https://b.basemaps.cartocdn.com/light_all/7/62/47.png → 200 (4ms, 19694B)
[2026-05-11T21:27:37.572Z] GET https://a.basemaps.cartocdn.com/light_all/7/63/48.png → 200 (4ms, 20756B)
[2026-05-11T21:27:37.572Z] GET https://c.basemaps.cartocdn.com/light_all/7/63/47.png → 200 (4ms, 23133B)
[2026-05-11T21:27:37.572Z] GET https://b.basemaps.cartocdn.com/light_all/7/61/48.png → 200 (4ms, 19205B)
[2026-05-11T21:27:37.573Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/49.png → 200 (3ms, 13446B)
[2026-05-11T21:27:37.573Z] GET https://a.basemaps.cartocdn.com/light_all/7/61/47.png → 200 (4ms, 22079B)
[2026-05-11T21:27:37.573Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/49.png → 200 (4ms, 13801B)
[2026-05-11T21:27:37.573Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/49.png → 200 (10ms, 14345B)
[2026-05-11T21:27:37.573Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/46.png → 200 (10ms, 7117B)
[2026-05-11T21:27:37.573Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/46.png → 200 (11ms, 16267B)
[2026-05-11T21:27:37.573Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/46.png → 200 (12ms, 8233B)
[2026-05-11T21:27:37.743Z] GET https://b.basemaps.cartocdn.com/light_all/15/16581/12238.png → 200 (3ms, 33898B)
[2026-05-11T21:27:37.744Z] GET https://c.basemaps.cartocdn.com/light_all/15/16581/12239.png → 200 (2ms, 31691B)
[2026-05-11T21:27:37.744Z] GET https://a.basemaps.cartocdn.com/light_all/15/16580/12238.png → 200 (59ms, 22559B)
[2026-05-11T21:27:37.744Z] GET https://c.basemaps.cartocdn.com/light_all/15/16582/12238.png → 200 (59ms, 33291B)
[2026-05-11T21:27:37.744Z] GET https://b.basemaps.cartocdn.com/light_all/15/16580/12239.png → 200 (59ms, 23021B)
[2026-05-11T21:27:37.745Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12237.png → 200 (58ms, 29094B)
[2026-05-11T21:27:37.745Z] GET https://a.basemaps.cartocdn.com/light_all/15/16582/12239.png → 200 (59ms, 32654B)
[2026-05-11T21:27:37.745Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12237.png → 200 (59ms, 30573B)
[2026-05-11T21:27:37.745Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12237.png → 200 (59ms, 27790B)
[2026-05-11T21:27:37.745Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12240.png → 200 (59ms, 30872B)
[2026-05-11T21:27:37.745Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12240.png → 200 (62ms, 29639B)
[2026-05-11T21:27:37.745Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → 200 (62ms, 15542B)
[2026-05-11T21:27:56.875Z] GET http://localhost:3002/barberias → 200 (165ms, 39919B)
[2026-05-11T21:27:57.051Z] GET http://localhost:3002/_next/static/css/d79bbaf8c9584c93.css → 200 (1ms, 92359B)
[2026-05-11T21:27:57.053Z] GET http://localhost:3002/_next/static/css/7dfd643b849ac952.css → 200 (2ms, 70024B)
[2026-05-11T21:27:57.055Z] GET http://localhost:3002/_next/static/css/028302dccfbd8f41.css → 200 (?ms, 1949B)
[2026-05-11T21:27:57.056Z] GET http://localhost:3002/_next/static/chunks/webpack-b6ecb7084653318f.js → 200 (?ms, 3811B)
[2026-05-11T21:27:57.056Z] GET http://localhost:3002/_next/static/chunks/fd9d1056-eeee1a01e369ed1b.js → 200 (?ms, 172835B)
[2026-05-11T21:27:57.056Z] GET http://localhost:3002/_next/static/chunks/2117-557b22e847b244c1.js → 200 (2ms, 123529B)
[2026-05-11T21:27:57.059Z] GET http://localhost:3002/_next/static/chunks/main-app-694e2d46c8f8c3f3.js → 200 (?ms, 464B)
[2026-05-11T21:27:57.059Z] GET http://localhost:3002/_next/static/chunks/2972-0251acc8e67dd84b.js → 200 (?ms, 26067B)
[2026-05-11T21:27:57.059Z] GET http://localhost:3002/_next/static/chunks/app/layout-988276403c54d810.js → 200 (1ms, 13578B)
[2026-05-11T21:27:57.060Z] GET http://localhost:3002/_next/static/chunks/6540-c122906528a1f672.js → 200 (?ms, 28942B)
[2026-05-11T21:27:57.060Z] GET http://localhost:3002/_next/static/chunks/app/barberias/page-3f81ef7b7c449b2f.js → 200 (1ms, 157B)
[2026-05-11T21:27:57.113Z] GET http://localhost:3002/_next/static/chunks/05f6971a.f41d7bcef493ee72.js → 200 (?ms, 1036032B)
[2026-05-11T21:27:57.147Z] GET blob:http://localhost:3002/85132042-ebbf-48c0-b363-f6dfbfaf4933 → 200 (165ms, 478168B)
[2026-05-11T21:27:57.152Z] GET http://localhost:3002/barberias/barcelona?_rsc=1kcrr → 200 (59ms, 157B)
[2026-05-11T21:27:57.210Z] GET http://localhost:3002/_vercel/insights/script.js → 404 (101ms, ?B)
[2026-05-11T21:27:57.277Z] GET https://c.basemaps.cartocdn.com/light_all/7/62/48.png → 200 (33ms, 19987B)
[2026-05-11T21:27:57.278Z] GET https://b.basemaps.cartocdn.com/light_all/7/62/47.png → 200 (33ms, 19694B)
[2026-05-11T21:27:57.279Z] GET https://a.basemaps.cartocdn.com/light_all/7/63/48.png → 200 (32ms, 20756B)
[2026-05-11T21:27:57.279Z] GET https://c.basemaps.cartocdn.com/light_all/7/63/47.png → 200 (32ms, 23133B)
[2026-05-11T21:27:57.279Z] GET https://b.basemaps.cartocdn.com/light_all/7/61/48.png → 200 (32ms, 19205B)
[2026-05-11T21:27:57.279Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/49.png → 200 (32ms, 13446B)
[2026-05-11T21:27:57.280Z] GET https://a.basemaps.cartocdn.com/light_all/7/61/47.png → 200 (31ms, 22079B)
[2026-05-11T21:27:57.280Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/49.png → 200 (31ms, 13801B)
[2026-05-11T21:27:57.280Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/49.png → 200 (31ms, 14345B)
[2026-05-11T21:27:57.280Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/46.png → 200 (31ms, 7117B)
[2026-05-11T21:27:57.280Z] GET https://b.basemaps.cartocdn.com/light_all/7/64/48.png → 200 (31ms, 5046B)
[2026-05-11T21:27:57.280Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/46.png → 200 (31ms, 16267B)
[2026-05-11T21:27:57.280Z] GET https://a.basemaps.cartocdn.com/light_all/7/64/47.png → 200 (31ms, 22930B)
[2026-05-11T21:27:57.280Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/46.png → 200 (31ms, 8233B)
[2026-05-11T21:27:57.281Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/49.png → 200 (30ms, 1565B)
[2026-05-11T21:27:57.281Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/46.png → 200 (30ms, 21503B)
[2026-05-11T21:27:57.292Z] GET http://localhost:3002/?_rsc=1kcrr → 200 (40ms, 184963B)
[2026-05-11T21:27:57.306Z] GET http://localhost:3002/login?_rsc=1kcrr → 200 (26ms, 5782B)
[2026-05-11T21:27:57.306Z] GET http://localhost:3002/r/demo-barber?_rsc=1kcrr → 200 (26ms, 134B)
[2026-05-11T21:27:57.363Z] GET http://localhost:3002/_next/static/chunks/app/page-1ab1e862876b81ec.js → 200 (?ms, 7359B)
[2026-05-11T21:27:57.368Z] GET http://localhost:3002/_next/static/chunks/44530001-843f7204a6f30302.js → 200 (?ms, 60246B)
[2026-05-11T21:27:57.368Z] GET http://localhost:3002/_next/static/chunks/5069-499147e04af018fb.js → 200 (?ms, 172613B)
[2026-05-11T21:27:57.369Z] GET http://localhost:3002/_next/static/chunks/2990-45d32f3a32cc9347.js → 200 (9ms, 15136B)
[2026-05-11T21:27:57.379Z] GET http://localhost:3002/_next/static/chunks/app/login/page-edfcc960de60ec4c.js → 200 (?ms, 8044B)
[2026-05-11T21:27:57.570Z] GET https://b.basemaps.cartocdn.com/light_all/15/16581/12238.png → 200 (6ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://c.basemaps.cartocdn.com/light_all/15/16581/12239.png → 200 (5ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://a.basemaps.cartocdn.com/light_all/15/16580/12238.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://c.basemaps.cartocdn.com/light_all/15/16582/12238.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://b.basemaps.cartocdn.com/light_all/15/16580/12239.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12237.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://a.basemaps.cartocdn.com/light_all/15/16582/12239.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12237.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12237.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12240.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://c.basemaps.cartocdn.com/light_all/15/16579/12238.png → pending (?ms, ?B)
[2026-05-11T21:27:57.572Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12240.png → pending (?ms, ?B)
[2026-05-11T21:27:57.576Z] GET https://a.basemaps.cartocdn.com/light_all/15/16579/12239.png → pending (?ms, ?B)
[2026-05-11T21:27:57.576Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → pending (?ms, ?B)
[2026-05-11T21:27:57.576Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12237.png → pending (?ms, ?B)
[2026-05-11T21:27:57.576Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12240.png → pending (?ms, ?B)
[2026-05-11T21:28:17.827Z] GET https://c.basemaps.cartocdn.com/light_all/7/62/48.png → 200 (12ms, ?B)
[2026-05-11T21:28:17.828Z] GET https://b.basemaps.cartocdn.com/light_all/7/62/47.png → 200 (11ms, ?B)
[2026-05-11T21:28:17.829Z] GET https://a.basemaps.cartocdn.com/light_all/7/63/48.png → 200 (10ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://c.basemaps.cartocdn.com/light_all/7/63/47.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://b.basemaps.cartocdn.com/light_all/7/61/48.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/49.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://a.basemaps.cartocdn.com/light_all/7/61/47.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/49.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/49.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/46.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://b.basemaps.cartocdn.com/light_all/7/64/48.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/46.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://a.basemaps.cartocdn.com/light_all/7/64/47.png → 200 (6ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/46.png → 200 (7ms, ?B)
[2026-05-11T21:28:17.833Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/49.png → 200 (7ms, ?B)
[2026-05-11T21:28:17.839Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/46.png → 200 (1ms, ?B)
[2026-05-11T21:28:18.023Z] GET https://b.basemaps.cartocdn.com/light_all/15/16581/12238.png → 200 (3ms, 33898B)
[2026-05-11T21:28:18.025Z] GET https://c.basemaps.cartocdn.com/light_all/15/16581/12239.png → 200 (55ms, 31691B)
[2026-05-11T21:28:18.025Z] GET https://a.basemaps.cartocdn.com/light_all/15/16580/12238.png → 200 (55ms, 22559B)
[2026-05-11T21:28:18.025Z] GET https://c.basemaps.cartocdn.com/light_all/15/16582/12238.png → 200 (55ms, 33291B)
[2026-05-11T21:28:18.025Z] GET https://b.basemaps.cartocdn.com/light_all/15/16580/12239.png → 200 (55ms, 23021B)
[2026-05-11T21:28:18.025Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12237.png → 200 (57ms, 29094B)
[2026-05-11T21:28:18.025Z] GET https://a.basemaps.cartocdn.com/light_all/15/16582/12239.png → 200 (57ms, 32654B)
[2026-05-11T21:28:18.025Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12237.png → 200 (57ms, 30573B)
[2026-05-11T21:28:18.025Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12237.png → 200 (57ms, 27790B)
[2026-05-11T21:28:18.025Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12240.png → 200 (57ms, 30872B)
[2026-05-11T21:28:18.025Z] GET https://c.basemaps.cartocdn.com/light_all/15/16579/12238.png → 200 (57ms, 22815B)
[2026-05-11T21:28:18.025Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12240.png → 200 (57ms, 29639B)
[2026-05-11T21:28:18.026Z] GET https://a.basemaps.cartocdn.com/light_all/15/16579/12239.png → 200 (56ms, 24268B)
[2026-05-11T21:28:18.026Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → 200 (60ms, 15542B)
[2026-05-11T21:28:18.026Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12237.png → 200 (60ms, 30389B)
[2026-05-11T21:28:18.026Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12240.png → 200 (60ms, 28214B)
[2026-05-11T21:28:42.633Z] GET https://c.basemaps.cartocdn.com/light_all/7/62/48.png → 200 (24ms, 19987B)
[2026-05-11T21:28:42.633Z] GET https://b.basemaps.cartocdn.com/light_all/7/62/47.png → 200 (24ms, 19694B)
[2026-05-11T21:28:42.633Z] GET https://a.basemaps.cartocdn.com/light_all/7/63/48.png → 200 (24ms, 20756B)
[2026-05-11T21:28:42.636Z] GET https://c.basemaps.cartocdn.com/light_all/7/63/47.png → 200 (21ms, 23133B)
[2026-05-11T21:28:42.636Z] GET https://b.basemaps.cartocdn.com/light_all/7/61/48.png → 200 (23ms, 19205B)
[2026-05-11T21:28:42.636Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/49.png → 200 (23ms, 13446B)
[2026-05-11T21:28:42.636Z] GET https://a.basemaps.cartocdn.com/light_all/7/61/47.png → 200 (23ms, 22079B)
[2026-05-11T21:28:42.636Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/49.png → 200 (23ms, 13801B)
[2026-05-11T21:28:42.636Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/49.png → 200 (23ms, 14345B)
[2026-05-11T21:28:42.636Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/46.png → 200 (23ms, 7117B)
[2026-05-11T21:28:42.636Z] GET https://b.basemaps.cartocdn.com/light_all/7/64/48.png → 200 (25ms, 5046B)
[2026-05-11T21:28:42.636Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/46.png → 200 (25ms, 16267B)
[2026-05-11T21:28:42.636Z] GET https://a.basemaps.cartocdn.com/light_all/7/64/47.png → 200 (25ms, 22930B)
[2026-05-11T21:28:42.636Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/46.png → 200 (25ms, 8233B)
[2026-05-11T21:28:42.636Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/49.png → 200 (25ms, 1565B)
[2026-05-11T21:28:42.636Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/46.png → 200 (25ms, 21503B)
[2026-05-11T21:28:42.878Z] GET https://b.basemaps.cartocdn.com/light_all/15/16581/12238.png → 200 (6ms, 33898B)
[2026-05-11T21:28:42.880Z] GET https://c.basemaps.cartocdn.com/light_all/15/16581/12239.png → 200 (4ms, 31691B)
[2026-05-11T21:28:42.880Z] GET https://a.basemaps.cartocdn.com/light_all/15/16580/12238.png → 200 (61ms, 22559B)
[2026-05-11T21:28:42.881Z] GET https://c.basemaps.cartocdn.com/light_all/15/16582/12238.png → 200 (60ms, 33291B)
[2026-05-11T21:28:42.881Z] GET https://b.basemaps.cartocdn.com/light_all/15/16580/12239.png → 200 (61ms, 23021B)
[2026-05-11T21:28:42.881Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12237.png → 200 (61ms, 29094B)
[2026-05-11T21:28:42.881Z] GET https://a.basemaps.cartocdn.com/light_all/15/16582/12239.png → 200 (61ms, 32654B)
[2026-05-11T21:28:42.882Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12237.png → 200 (60ms, 30573B)
[2026-05-11T21:28:42.882Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12237.png → 200 (61ms, 27790B)
[2026-05-11T21:28:42.883Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12240.png → 200 (61ms, 30872B)
[2026-05-11T21:28:42.883Z] GET https://c.basemaps.cartocdn.com/light_all/15/16579/12238.png → 200 (61ms, 22815B)
[2026-05-11T21:28:42.883Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12240.png → 200 (61ms, 29639B)
[2026-05-11T21:28:42.883Z] GET https://a.basemaps.cartocdn.com/light_all/15/16579/12239.png → 200 (61ms, 24268B)
[2026-05-11T21:28:42.883Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → 200 (61ms, 15542B)
[2026-05-11T21:28:42.883Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12237.png → 200 (61ms, 30389B)
[2026-05-11T21:28:42.883Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12240.png → 200 (61ms, 28214B)
[2026-05-11T21:29:12.447Z] GET http://localhost:3002/demo?_rsc=16djb → 200 (44ms, 20296B)
[2026-05-11T21:29:12.447Z] GET http://localhost:3002/forgot-password?_rsc=16djb → 200 (49ms, 5822B)
[2026-05-11T21:29:12.449Z] GET http://localhost:3002/legal?_rsc=16djb → 200 (47ms, 34646B)
[2026-05-11T21:29:12.496Z] GET http://localhost:3002/_next/static/chunks/app/demo/page-381446008f9a6d99.js → 200 (7ms, 335B)
[2026-05-11T21:29:12.500Z] GET http://localhost:3002/_next/static/chunks/app/legal/page-f44bb1f14a9e8d5c.js → 200 (7ms, 335B)
[2026-05-11T21:29:12.501Z] GET http://localhost:3002/_next/static/chunks/app/forgot-password/page-c0f6f96552a4f966.js → 200 (10ms, 3590B)
[2026-05-11T21:29:51.019Z] GET http://localhost:3002/barberias → 200 (272ms, 39919B)
[2026-05-11T21:29:51.300Z] GET http://localhost:3002/_next/static/css/d79bbaf8c9584c93.css → 200 (1ms, 92359B)
[2026-05-11T21:29:51.302Z] GET http://localhost:3002/_next/static/css/7dfd643b849ac952.css → 200 (?ms, 70024B)
[2026-05-11T21:29:51.303Z] GET http://localhost:3002/_next/static/css/028302dccfbd8f41.css → 200 (2ms, 1949B)
[2026-05-11T21:29:51.305Z] GET http://localhost:3002/_next/static/chunks/webpack-b6ecb7084653318f.js → 200 (?ms, 3811B)
[2026-05-11T21:29:51.305Z] GET http://localhost:3002/_next/static/chunks/fd9d1056-eeee1a01e369ed1b.js → 200 (?ms, 172835B)
[2026-05-11T21:29:51.305Z] GET http://localhost:3002/_next/static/chunks/2117-557b22e847b244c1.js → 200 (?ms, 123529B)
[2026-05-11T21:29:51.306Z] GET http://localhost:3002/_next/static/chunks/main-app-694e2d46c8f8c3f3.js → 200 (?ms, 464B)
[2026-05-11T21:29:51.306Z] GET http://localhost:3002/_next/static/chunks/2972-0251acc8e67dd84b.js → 200 (?ms, 26067B)
[2026-05-11T21:29:51.306Z] GET http://localhost:3002/_next/static/chunks/app/layout-988276403c54d810.js → 200 (?ms, 13578B)
[2026-05-11T21:29:51.307Z] GET http://localhost:3002/_next/static/chunks/6540-c122906528a1f672.js → 200 (1ms, 28942B)
[2026-05-11T21:29:51.309Z] GET http://localhost:3002/_next/static/chunks/app/barberias/page-3f81ef7b7c449b2f.js → 200 (?ms, 157B)
[2026-05-11T21:29:51.347Z] GET http://localhost:3002/_next/static/chunks/05f6971a.f41d7bcef493ee72.js → 200 (?ms, 1036032B)
[2026-05-11T21:29:51.348Z] GET http://localhost:3002/_vercel/insights/script.js → 404 (127ms, ?B)
[2026-05-11T21:29:51.406Z] GET blob:http://localhost:3002/5c9f4848-f5e1-47d5-8a0d-029f661cc66f → 200 (181ms, ?B)
[2026-05-11T21:29:51.485Z] GET http://localhost:3002/?_rsc=1kcrr → 200 (81ms, 184963B)
[2026-05-11T21:29:51.486Z] GET http://localhost:3002/login?_rsc=1kcrr → 200 (93ms, 5782B)
[2026-05-11T21:29:51.486Z] GET http://localhost:3002/barberias/barcelona?_rsc=1kcrr → 200 (93ms, 157B)
[2026-05-11T21:29:51.486Z] GET http://localhost:3002/r/demo-barber?_rsc=1kcrr → 200 (143ms, 134B)
[2026-05-11T21:29:51.560Z] GET https://c.basemaps.cartocdn.com/light_all/7/62/48.png → 200 (33ms, 19987B)
[2026-05-11T21:29:51.561Z] GET https://b.basemaps.cartocdn.com/light_all/7/62/47.png → 200 (70ms, 19694B)
[2026-05-11T21:29:51.561Z] GET https://a.basemaps.cartocdn.com/light_all/7/63/48.png → 200 (71ms, 20756B)
[2026-05-11T21:29:51.561Z] GET https://c.basemaps.cartocdn.com/light_all/7/63/47.png → 200 (71ms, 23133B)
[2026-05-11T21:29:51.561Z] GET https://b.basemaps.cartocdn.com/light_all/7/61/48.png → 200 (71ms, 19205B)
[2026-05-11T21:29:51.561Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/49.png → 200 (71ms, 13446B)
[2026-05-11T21:29:51.561Z] GET https://a.basemaps.cartocdn.com/light_all/7/61/47.png → 200 (72ms, 22079B)
[2026-05-11T21:29:51.561Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/49.png → 200 (72ms, 13801B)
[2026-05-11T21:29:51.563Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/49.png → 200 (70ms, 14345B)
[2026-05-11T21:29:51.564Z] GET https://a.basemaps.cartocdn.com/light_all/7/62/46.png → 200 (69ms, 7117B)
[2026-05-11T21:29:51.564Z] GET https://b.basemaps.cartocdn.com/light_all/7/64/48.png → 200 (69ms, 5046B)
[2026-05-11T21:29:51.564Z] GET https://b.basemaps.cartocdn.com/light_all/7/63/46.png → 200 (69ms, 16267B)
[2026-05-11T21:29:51.564Z] GET https://a.basemaps.cartocdn.com/light_all/7/64/47.png → 200 (70ms, 22930B)
[2026-05-11T21:29:51.564Z] GET https://c.basemaps.cartocdn.com/light_all/7/61/46.png → 200 (70ms, 8233B)
[2026-05-11T21:29:51.564Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/49.png → 200 (70ms, 1565B)
[2026-05-11T21:29:51.564Z] GET https://c.basemaps.cartocdn.com/light_all/7/64/46.png → 200 (70ms, 21503B)
[2026-05-11T21:29:51.600Z] GET http://localhost:3002/_next/static/chunks/app/page-1ab1e862876b81ec.js → 200 (?ms, 7359B)
[2026-05-11T21:29:51.609Z] GET http://localhost:3002/_next/static/chunks/44530001-843f7204a6f30302.js → 200 (?ms, 60246B)
[2026-05-11T21:29:51.611Z] GET http://localhost:3002/_next/static/chunks/5069-499147e04af018fb.js → 200 (?ms, 172613B)
[2026-05-11T21:29:51.611Z] GET http://localhost:3002/_next/static/chunks/2990-45d32f3a32cc9347.js → 200 (?ms, 15136B)
[2026-05-11T21:29:51.627Z] GET http://localhost:3002/_next/static/chunks/app/login/page-edfcc960de60ec4c.js → 200 (1ms, 8044B)
[2026-05-11T21:29:51.885Z] GET https://b.basemaps.cartocdn.com/light_all/15/16581/12238.png → 200 (7ms, 33898B)
[2026-05-11T21:29:51.885Z] GET https://c.basemaps.cartocdn.com/light_all/15/16581/12239.png → 200 (7ms, 31691B)
[2026-05-11T21:29:51.886Z] GET https://a.basemaps.cartocdn.com/light_all/15/16580/12238.png → 200 (6ms, 22559B)
[2026-05-11T21:29:51.886Z] GET https://c.basemaps.cartocdn.com/light_all/15/16582/12238.png → 200 (69ms, 33291B)
[2026-05-11T21:29:51.886Z] GET https://b.basemaps.cartocdn.com/light_all/15/16580/12239.png → 200 (77ms, 23021B)
[2026-05-11T21:29:51.886Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12237.png → 200 (100ms, 29094B)
[2026-05-11T21:29:51.886Z] GET https://a.basemaps.cartocdn.com/light_all/15/16582/12239.png → 200 (124ms, 32654B)
[2026-05-11T21:29:51.886Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12237.png → 200 (124ms, 30573B)
[2026-05-11T21:29:51.886Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12237.png → 200 (124ms, 27790B)
[2026-05-11T21:29:51.892Z] GET https://a.basemaps.cartocdn.com/light_all/15/16581/12240.png → 200 (118ms, 30872B)
[2026-05-11T21:29:51.892Z] GET https://c.basemaps.cartocdn.com/light_all/15/16579/12238.png → 200 (118ms, 22815B)
[2026-05-11T21:29:51.892Z] GET https://c.basemaps.cartocdn.com/light_all/15/16580/12240.png → 200 (118ms, 29639B)
[2026-05-11T21:29:51.892Z] GET https://a.basemaps.cartocdn.com/light_all/15/16579/12239.png → 200 (157ms, 24268B)
[2026-05-11T21:29:51.892Z] GET https://b.basemaps.cartocdn.com/light_all/15/16582/12240.png → 200 (159ms, 15542B)
[2026-05-11T21:29:51.892Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12237.png → 200 (163ms, 30389B)
[2026-05-11T21:29:51.892Z] GET https://b.basemaps.cartocdn.com/light_all/15/16579/12240.png → 200 (163ms, 28214B)
